ClimateID,Date/Time,EventType,MaxGust_kmh,P95_Threshold,ExtremeFlag
8403505,2025-02-14,Extreme Wind,99.0,92.0,1
8403505,2025-02-15,Extreme Wind,103.0,92.0,1
8403505,2025-02-26,Extreme Wind,103.0,92.0,1
8403505,2025-03-08,Extreme Wind,98.0,92.0,1
8403505,2025-06-04,Extreme Wind,93.0,92.0,1
8403505,2025-11-04,Extreme Wind,109.0,92.0,1
8403505,2025-11-05,Extreme Wind,105.0,92.0,1
8403505,2025-11-07,Extreme Wind,100.0,92.0,1
8403505,2025-11-13,Extreme Wind,93.0,92.0,1
8403505,2025-12-03,Extreme Wind,96.0,92.0,1
8403505,2025-12-05,Extreme Wind,124.0,92.0,1
8403505,2025-12-06,Extreme Wind,122.0,92.0,1
8403505,2025-12-08,Extreme Wind,96.0,92.0,1
8403505,2025-12-15,Extreme Wind,137.0,92.0,1
8403505,2025-12-16,Extreme Wind,118.0,92.0,1
8403505,2025-12-18,Extreme Wind,93.0,92.0,1
8403505,2025-12-20,Extreme Wind,100.0,92.0,1
8403505,2026-01-12,Extreme Wind,141.0,92.0,1
8403505,2026-01-13,Extreme Wind,100.0,92.0,1
8403505,2026-01-16,Extreme Wind,115.0,92.0,1
8403505,2026-01-17,Extreme Wind,122.0,92.0,1
8403505,2026-01-19,Extreme Wind,105.0,92.0,1
8403505,2026-01-21,Extreme Wind,93.0,92.0,1
8403505,2026-02-02,Extreme Wind,107.0,92.0,1
8403505,2026-02-18,Extreme Wind,96.0,92.0,1
8403505,2026-02-22,Extreme Wind,105.0,92.0,1
8403505,2026-03-13,Extreme Wind,111.0,92.0,1
8403505,2026-03-17,Extreme Wind,98.0,92.0,1
8403505,2026-03-18,Extreme Wind,94.0,92.0,1
8403505,2026-03-27,Extreme Wind,104.0,92.0,1
8403505,2026-03-31,Extreme Wind,94.0,92.0,1
8403505,2026-04-06,Extreme Wind,94.0,92.0,1
8300562,2003-09-28,Extreme Wind,85.0,69.0,1
8300562,2003-09-29,Extreme Wind,107.0,69.0,1
8300562,2003-10-15,Extreme Wind,74.0,69.0,1
8300562,2003-10-30,Extreme Wind,69.0,69.0,1
8300562,2003-11-08,Extreme Wind,74.0,69.0,1
8300562,2003-11-09,Extreme Wind,72.0,69.0,1
8300562,2003-11-13,Extreme Wind,78.0,69.0,1
8300562,2003-11-29,Extreme Wind,78.0,69.0,1
8300562,2003-11-30,Extreme Wind,72.0,69.0,1
8300562,2003-12-03,Extreme Wind,70.0,69.0,1
8300562,2003-12-07,Extreme Wind,80.0,69.0,1
8300562,2003-12-16,Extreme Wind,69.0,69.0,1
8300562,2003-12-18,Extreme Wind,87.0,69.0,1
8300562,2007-08-03,Extreme Wind,70.0,69.0,1
8300562,2007-08-09,Extreme Wind,72.0,69.0,1
8300562,2007-11-01,Extreme Wind,72.0,69.0,1
8300562,2007-11-04,Extreme Wind,100.0,69.0,1
8300562,2007-11-11,Extreme Wind,70.0,69.0,1
8300562,2007-11-16,Extreme Wind,70.0,69.0,1
8300562,2007-12-02,Extreme Wind,69.0,69.0,1
8300562,2007-12-04,Extreme Wind,82.0,69.0,1
8300562,2007-12-12,Extreme Wind,72.0,69.0,1
8300562,2007-12-15,Extreme Wind,69.0,69.0,1
8300562,2007-12-16,Extreme Wind,70.0,69.0,1
8300562,2007-12-17,Extreme Wind,82.0,69.0,1
8300562,2008-01-02,Extreme Wind,70.0,69.0,1
8300562,2008-01-18,Extreme Wind,72.0,69.0,1
8300562,2008-02-02,Extreme Wind,85.0,69.0,1
8300562,2008-03-02,Extreme Wind,91.0,69.0,1
8300562,2008-04-03,Extreme Wind,78.0,69.0,1
8300562,2008-11-22,Extreme Wind,74.0,69.0,1
8300562,2008-12-08,Extreme Wind,74.0,69.0,1
8300562,2008-12-10,Extreme Wind,85.0,69.0,1
8300562,2008-12-12,Extreme Wind,72.0,69.0,1
8300562,2008-12-22,Extreme Wind,91.0,69.0,1
8300562,2008-12-25,Extreme Wind,80.0,69.0,1
8300562,2009-01-01,Extreme Wind,89.0,69.0,1
8300562,2009-01-02,Extreme Wind,70.0,69.0,1
8300562,2009-01-08,Extreme Wind,83.0,69.0,1
8300562,2009-01-14,Extreme Wind,74.0,69.0,1
8300562,2009-01-19,Extreme Wind,72.0,69.0,1
8300562,2009-01-29,Extreme Wind,85.0,69.0,1
8300562,2009-03-12,Extreme Wind,70.0,69.0,1
8300562,2009-04-23,Extreme Wind,74.0,69.0,1
8300562,2009-10-25,Extreme Wind,78.0,69.0,1
8300562,2009-10-31,Extreme Wind,69.0,69.0,1
8300562,2009-11-06,Extreme Wind,72.0,69.0,1
8300562,2009-12-11,Extreme Wind,76.0,69.0,1
8300562,2009-12-12,Extreme Wind,76.0,69.0,1
8300562,2009-12-13,Extreme Wind,72.0,69.0,1
8300562,2009-12-29,Extreme Wind,74.0,69.0,1
8300562,2009-12-30,Extreme Wind,69.0,69.0,1
8300562,2010-01-02,Extreme Wind,76.0,69.0,1
8300562,2010-09-04,Extreme Wind,72.0,69.0,1
8300562,2010-12-06,Extreme Wind,70.0,69.0,1
8300562,2010-12-21,Extreme Wind,83.0,69.0,1
8300562,2010-12-22,Extreme Wind,74.0,69.0,1
8300562,2011-01-21,Extreme Wind,82.0,69.0,1
8300562,2011-01-22,Extreme Wind,72.0,69.0,1
8300562,2011-02-15,Extreme Wind,69.0,69.0,1
8300562,2011-04-17,Extreme Wind,69.0,69.0,1
8300562,2011-08-29,Extreme Wind,74.0,69.0,1
8300562,2011-10-05,Extreme Wind,82.0,69.0,1
8300562,2011-10-06,Extreme Wind,76.0,69.0,1
8300562,2011-10-30,Extreme Wind,82.0,69.0,1
8300562,2011-11-11,Extreme Wind,72.0,69.0,1
8300562,2011-11-12,Extreme Wind,69.0,69.0,1
8300562,2011-12-08,Extreme Wind,83.0,69.0,1
8300562,2011-12-29,Extreme Wind,69.0,69.0,1
8300562,2012-01-13,Extreme Wind,72.0,69.0,1
8300562,2012-01-14,Extreme Wind,87.0,69.0,1
8300562,2012-01-28,Extreme Wind,80.0,69.0,1
8300562,2012-02-25,Extreme Wind,82.0,69.0,1
8300562,2012-03-27,Extreme Wind,69.0,69.0,1
8300562,2012-04-08,Extreme Wind,69.0,69.0,1
8300562,2012-10-11,Extreme Wind,72.0,69.0,1
8300562,2012-12-22,Extreme Wind,69.0,69.0,1
8300562,2012-12-30,Extreme Wind,78.0,69.0,1
8300562,2012-12-31,Extreme Wind,80.0,69.0,1
8300562,2013-01-21,Extreme Wind,69.0,69.0,1
8300562,2013-01-30,Extreme Wind,72.0,69.0,1
8300562,2013-01-31,Extreme Wind,93.0,69.0,1
8300562,2013-02-04,Extreme Wind,74.0,69.0,1
8300562,2013-02-07,Extreme Wind,70.0,69.0,1
8300562,2013-02-09,Extreme Wind,70.0,69.0,1
8300562,2013-02-18,Extreme Wind,82.0,69.0,1
8300562,2013-03-22,Extreme Wind,70.0,69.0,1
8300562,2013-04-20,Extreme Wind,74.0,69.0,1
8300562,2013-05-15,Extreme Wind,70.0,69.0,1
8300562,2013-05-24,Extreme Wind,72.0,69.0,1
8300562,2013-11-01,Extreme Wind,76.0,69.0,1
8300562,2013-11-20,Extreme Wind,70.0,69.0,1
8300562,2013-11-27,Extreme Wind,74.0,69.0,1
8300562,2013-11-28,Extreme Wind,95.0,69.0,1
8300562,2013-12-04,Extreme Wind,95.0,69.0,1
8300562,2013-12-18,Extreme Wind,69.0,69.0,1
8300562,2014-01-06,Extreme Wind,76.0,69.0,1
8300562,2014-01-07,Extreme Wind,69.0,69.0,1
8300562,2014-01-11,Extreme Wind,74.0,69.0,1
8300562,2014-01-12,Extreme Wind,72.0,69.0,1
8300562,2014-01-22,Extreme Wind,69.0,69.0,1
8300562,2014-01-26,Extreme Wind,74.0,69.0,1
8300562,2014-02-16,Extreme Wind,91.0,69.0,1
8300562,2014-03-20,Extreme Wind,76.0,69.0,1
8300562,2014-03-26,Extreme Wind,89.0,69.0,1
8300562,2014-03-27,Extreme Wind,100.0,69.0,1
8300562,2014-04-15,Extreme Wind,69.0,69.0,1
8300562,2014-07-05,Extreme Wind,85.0,69.0,1
8300562,2014-07-06,Extreme Wind,70.0,69.0,1
8300562,2014-11-08,Extreme Wind,85.0,69.0,1
8300562,2014-11-21,Extreme Wind,72.0,69.0,1
8300562,2014-11-27,Extreme Wind,69.0,69.0,1
8300562,2014-12-04,Extreme Wind,69.0,69.0,1
8300562,2015-01-02,Extreme Wind,69.0,69.0,1
8300562,2015-01-05,Extreme Wind,74.0,69.0,1
8300562,2015-01-19,Extreme Wind,72.0,69.0,1
8300562,2015-01-25,Extreme Wind,78.0,69.0,1
8300562,2015-01-27,Extreme Wind,80.0,69.0,1
8300562,2015-02-03,Extreme Wind,78.0,69.0,1
8300562,2015-02-16,Extreme Wind,82.0,69.0,1
8300562,2015-02-20,Extreme Wind,70.0,69.0,1
8300562,2015-03-02,Extreme Wind,72.0,69.0,1
8300562,2015-03-03,Extreme Wind,69.0,69.0,1
8300562,2015-03-15,Extreme Wind,70.0,69.0,1
8300562,2015-04-04,Extreme Wind,76.0,69.0,1
8300562,2015-04-21,Extreme Wind,69.0,69.0,1
8300562,2015-10-10,Extreme Wind,69.0,69.0,1
8300562,2015-10-16,Extreme Wind,69.0,69.0,1
8300562,2015-10-30,Extreme Wind,74.0,69.0,1
8300562,2015-11-27,Extreme Wind,70.0,69.0,1
8300562,2016-01-11,Extreme Wind,89.0,69.0,1
8300562,2016-01-13,Extreme Wind,72.0,69.0,1
8300562,2016-02-08,Extreme Wind,69.0,69.0,1
8300562,2016-02-26,Extreme Wind,82.0,69.0,1
8300562,2016-03-13,Extreme Wind,69.0,69.0,1
8300562,2016-03-29,Extreme Wind,74.0,69.0,1
8300562,2016-04-03,Extreme Wind,76.0,69.0,1
8300562,2016-04-08,Extreme Wind,69.0,69.0,1
8300562,2016-05-09,Extreme Wind,70.0,69.0,1
8300562,2016-05-16,Extreme Wind,70.0,69.0,1
8300562,2016-10-10,Extreme Wind,91.0,69.0,1
8300562,2016-11-27,Extreme Wind,85.0,69.0,1
8300562,2016-12-15,Extreme Wind,74.0,69.0,1
8300562,2016-12-16,Extreme Wind,96.0,69.0,1
8300562,2016-12-18,Extreme Wind,74.0,69.0,1
8300562,2016-12-25,Extreme Wind,76.0,69.0,1
8300562,2016-12-30,Extreme Wind,85.0,69.0,1
8300562,2017-01-04,Extreme Wind,78.0,69.0,1
8300562,2017-01-13,Extreme Wind,72.0,69.0,1
8300562,2017-02-06,Extreme Wind,69.0,69.0,1
8300562,2017-02-08,Extreme Wind,70.0,69.0,1
8300562,2017-02-10,Extreme Wind,78.0,69.0,1
8300562,2017-02-13,Extreme Wind,70.0,69.0,1
8300562,2017-02-16,Extreme Wind,69.0,69.0,1
8300562,2017-03-23,Extreme Wind,69.0,69.0,1
8300562,2017-04-07,Extreme Wind,69.0,69.0,1
8300562,2017-05-02,Extreme Wind,70.0,69.0,1
8300562,2017-06-11,Extreme Wind,72.0,69.0,1
8300562,2017-07-21,Extreme Wind,102.0,69.0,1
8300562,2017-09-07,Extreme Wind,69.0,69.0,1
8300562,2017-10-16,Extreme Wind,72.0,69.0,1
8300562,2017-10-30,Extreme Wind,70.0,69.0,1
8300562,2017-11-04,Extreme Wind,69.0,69.0,1
8300562,2017-11-18,Extreme Wind,69.0,69.0,1
8300562,2017-11-19,Extreme Wind,72.0,69.0,1
8300562,2017-11-23,Extreme Wind,95.0,69.0,1
8300562,2017-12-25,Extreme Wind,96.0,69.0,1
8300562,2017-12-26,Extreme Wind,74.0,69.0,1
8300562,2018-01-04,Extreme Wind,70.0,69.0,1
8300562,2018-01-05,Extreme Wind,95.0,69.0,1
8300562,2018-01-12,Extreme Wind,74.0,69.0,1
8300562,2018-01-13,Extreme Wind,80.0,69.0,1
8300562,2018-03-14,Extreme Wind,80.0,69.0,1
8300562,2018-04-01,Extreme Wind,74.0,69.0,1
8300562,2018-05-05,Extreme Wind,70.0,69.0,1
8300562,2018-10-16,Extreme Wind,88.0,69.0,1
8300562,2018-10-18,Extreme Wind,76.0,69.0,1
8300562,2018-11-03,Extreme Wind,100.0,69.0,1
8300562,2018-11-04,Extreme Wind,88.0,69.0,1
8300562,2018-11-10,Extreme Wind,71.0,69.0,1
8300562,2018-11-11,Extreme Wind,76.0,69.0,1
8300562,2018-11-14,Extreme Wind,82.0,69.0,1
8300562,2018-11-15,Extreme Wind,76.0,69.0,1
8300562,2018-11-23,Extreme Wind,73.0,69.0,1
8300562,2018-11-28,Extreme Wind,69.0,69.0,1
8300562,2018-11-29,Extreme Wind,75.0,69.0,1
8300562,2018-12-18,Extreme Wind,73.0,69.0,1
8300562,2019-01-24,Extreme Wind,74.0,69.0,1
8300562,2019-01-25,Extreme Wind,77.0,69.0,1
8300562,2019-02-09,Extreme Wind,79.0,69.0,1
8300562,2019-02-10,Extreme Wind,81.0,69.0,1
8300562,2019-02-11,Extreme Wind,70.0,69.0,1
8300562,2019-02-25,Extreme Wind,74.0,69.0,1
8300562,2019-02-26,Extreme Wind,69.0,69.0,1
8300562,2019-02-27,Extreme Wind,74.0,69.0,1
8300562,2019-04-03,Extreme Wind,83.0,69.0,1
8300562,2019-04-04,Extreme Wind,80.0,69.0,1
8300562,2019-04-15,Extreme Wind,70.0,69.0,1
8300562,2019-04-16,Extreme Wind,70.0,69.0,1
8300562,2019-09-07,Extreme Wind,99.0,69.0,1
8300562,2019-09-08,Extreme Wind,97.0,69.0,1
8300562,2019-10-23,Extreme Wind,81.0,69.0,1
8300562,2019-11-01,Extreme Wind,84.0,69.0,1
8300562,2019-11-29,Extreme Wind,72.0,69.0,1
8300562,2019-11-30,Extreme Wind,75.0,69.0,1
8300562,2019-12-15,Extreme Wind,74.0,69.0,1
8300562,2019-12-16,Extreme Wind,82.0,69.0,1
8300562,2020-01-11,Extreme Wind,69.0,69.0,1
8300562,2020-01-17,Extreme Wind,76.0,69.0,1
8300562,2020-02-07,Extreme Wind,74.0,69.0,1
8300562,2020-03-04,Extreme Wind,73.0,69.0,1
8300562,2020-03-13,Extreme Wind,79.0,69.0,1
8300562,2020-05-29,Extreme Wind,69.0,69.0,1
8300562,2020-05-30,Extreme Wind,75.0,69.0,1
8300562,2020-10-08,Extreme Wind,77.0,69.0,1
8300562,2020-10-09,Extreme Wind,74.0,69.0,1
8300562,2020-11-02,Extreme Wind,76.0,69.0,1
8300562,2020-11-24,Extreme Wind,71.0,69.0,1
8300562,2021-03-01,Extreme Wind,71.0,69.0,1
8300562,2021-03-02,Extreme Wind,79.0,69.0,1
8300562,2021-03-28,Extreme Wind,75.0,69.0,1
8300562,2021-03-29,Extreme Wind,73.0,69.0,1
8300562,2021-04-22,Extreme Wind,72.0,69.0,1
8300562,2021-04-23,Extreme Wind,70.0,69.0,1
8300562,2021-05-08,Extreme Wind,69.0,69.0,1
8300562,2021-11-23,Extreme Wind,69.0,69.0,1
8300562,2021-12-07,Extreme Wind,77.0,69.0,1
8300562,2021-12-14,Extreme Wind,71.0,69.0,1
8300562,2021-12-17,Extreme Wind,69.0,69.0,1
8300562,2021-12-18,Extreme Wind,74.0,69.0,1
8300562,2021-12-23,Extreme Wind,76.0,69.0,1
8300562,2021-12-24,Extreme Wind,79.0,69.0,1
8300562,2022-02-17,Extreme Wind,70.0,69.0,1
8300562,2022-02-18,Extreme Wind,92.0,69.0,1
8300562,2022-03-08,Extreme Wind,77.0,69.0,1
8300562,2022-03-12,Extreme Wind,79.0,69.0,1
8300562,2022-03-13,Extreme Wind,84.0,69.0,1
8300562,2022-03-25,Extreme Wind,70.0,69.0,1
8300562,2022-04-08,Extreme Wind,71.0,69.0,1
8300562,2022-04-19,Extreme Wind,78.0,69.0,1
8300562,2022-09-23,Extreme Wind,125.0,69.0,1
8300562,2022-09-24,Extreme Wind,141.0,69.0,1
8300562,2022-11-08,Extreme Wind,75.0,69.0,1
8300562,2022-11-14,Extreme Wind,83.0,69.0,1
8300562,2022-11-20,Extreme Wind,71.0,69.0,1
8300562,2022-11-26,Extreme Wind,69.0,69.0,1
8300562,2022-12-01,Extreme Wind,70.0,69.0,1
8300562,2022-12-13,Extreme Wind,72.0,69.0,1
8300562,2022-12-23,Extreme Wind,81.0,69.0,1
8300562,2022-12-24,Extreme Wind,76.0,69.0,1
8300562,2023-01-24,Extreme Wind,69.0,69.0,1
8300562,2023-01-26,Extreme Wind,76.0,69.0,1
8300562,2023-02-03,Extreme Wind,77.0,69.0,1
8300562,2023-02-04,Extreme Wind,81.0,69.0,1
8300562,2023-04-18,Extreme Wind,72.0,69.0,1
8300562,2023-05-21,Extreme Wind,84.0,69.0,1
8300562,2023-11-27,Extreme Wind,75.0,69.0,1
8300562,2023-12-11,Extreme Wind,93.0,69.0,1
8300562,2023-12-18,Extreme Wind,74.0,69.0,1
8300562,2023-12-19,Extreme Wind,70.0,69.0,1
8300562,2023-12-21,Extreme Wind,75.0,69.0,1
8300562,2024-01-10,Extreme Wind,74.0,69.0,1
8300562,2024-01-13,Extreme Wind,97.0,69.0,1
8300562,2024-02-04,Extreme Wind,70.0,69.0,1
8300562,2024-03-24,Extreme Wind,72.0,69.0,1
8300562,2024-10-12,Extreme Wind,69.0,69.0,1
8300562,2024-12-12,Extreme Wind,70.0,69.0,1
8300562,2024-12-21,Extreme Wind,73.0,69.0,1
8300562,2025-01-05,Extreme Wind,71.0,69.0,1
8300562,2025-01-06,Extreme Wind,69.0,69.0,1
8300562,2025-01-10,Extreme Wind,69.0,69.0,1
8300562,2025-02-14,Extreme Wind,78.0,69.0,1
8300562,2025-02-15,Extreme Wind,78.0,69.0,1
8300562,2025-02-17,Extreme Wind,80.0,69.0,1
8300562,2025-04-20,Extreme Wind,83.0,69.0,1
8300562,2025-10-08,Extreme Wind,73.0,69.0,1
8300562,2025-11-04,Extreme Wind,73.0,69.0,1
8300562,2025-11-05,Extreme Wind,70.0,69.0,1
8300562,2025-12-05,Extreme Wind,77.0,69.0,1
8300562,2025-12-19,Extreme Wind,80.0,69.0,1
8300562,2025-12-20,Extreme Wind,72.0,69.0,1
8300562,2025-12-30,Extreme Wind,74.0,69.0,1
8300562,2026-01-02,Extreme Wind,76.0,69.0,1
8300562,2026-01-10,Extreme Wind,71.0,69.0,1
8300562,2026-01-12,Extreme Wind,72.0,69.0,1
8300562,2026-01-20,Extreme Wind,71.0,69.0,1
8300562,2026-03-03,Extreme Wind,72.0,69.0,1
8300562,2026-03-07,Extreme Wind,73.0,69.0,1
8300562,2026-03-17,Extreme Wind,80.0,69.0,1
8300562,2026-03-30,Extreme Wind,69.0,69.0,1
8104935,2006-01-18,Extreme Wind,89.0,57.0,1
8104935,2006-01-19,Extreme Wind,65.0,57.0,1
8104935,2006-01-21,Extreme Wind,65.0,57.0,1
8104935,2007-08-03,Extreme Wind,70.0,57.0,1
8104935,2007-09-12,Extreme Wind,59.0,57.0,1
8104935,2007-11-03,Extreme Wind,65.0,57.0,1
8104935,2007-11-04,Extreme Wind,63.0,57.0,1
8104935,2007-11-06,Extreme Wind,65.0,57.0,1
8104935,2007-12-17,Extreme Wind,65.0,57.0,1
8104935,2007-12-24,Extreme Wind,70.0,57.0,1
8104935,2008-02-02,Extreme Wind,59.0,57.0,1
8104935,2008-03-02,Extreme Wind,57.0,57.0,1
8104935,2008-03-21,Extreme Wind,57.0,57.0,1
8104935,2008-04-02,Extreme Wind,74.0,57.0,1
8104935,2008-04-03,Extreme Wind,57.0,57.0,1
8104935,2008-10-03,Extreme Wind,59.0,57.0,1
8104935,2008-10-29,Extreme Wind,57.0,57.0,1
8104935,2008-11-16,Extreme Wind,67.0,57.0,1
8104935,2008-11-26,Extreme Wind,59.0,57.0,1
8104935,2008-12-10,Extreme Wind,63.0,57.0,1
8104935,2008-12-12,Extreme Wind,67.0,57.0,1
8104935,2008-12-21,Extreme Wind,63.0,57.0,1
8104935,2008-12-22,Extreme Wind,61.0,57.0,1
8104935,2008-12-25,Extreme Wind,69.0,57.0,1
8104935,2009-01-01,Extreme Wind,59.0,57.0,1
8104935,2009-02-13,Extreme Wind,57.0,57.0,1
8104935,2009-02-23,Extreme Wind,59.0,57.0,1
8104935,2009-03-24,Extreme Wind,61.0,57.0,1
8104935,2009-04-06,Extreme Wind,61.0,57.0,1
8104935,2009-04-23,Extreme Wind,57.0,57.0,1
8104935,2009-04-28,Extreme Wind,63.0,57.0,1
8104935,2009-05-14,Extreme Wind,59.0,57.0,1
8104935,2009-12-11,Extreme Wind,57.0,57.0,1
8104935,2009-12-12,Extreme Wind,57.0,57.0,1
8104935,2009-12-29,Extreme Wind,59.0,57.0,1
8104935,2010-01-25,Extreme Wind,74.0,57.0,1
8104935,2010-03-04,Extreme Wind,59.0,57.0,1
8104935,2010-04-30,Extreme Wind,57.0,57.0,1
8104935,2010-11-05,Extreme Wind,61.0,57.0,1
8104935,2010-11-10,Extreme Wind,63.0,57.0,1
8104935,2010-12-13,Extreme Wind,72.0,57.0,1
8104935,2010-12-27,Extreme Wind,59.0,57.0,1
8104935,2010-12-28,Extreme Wind,59.0,57.0,1
8104935,2011-01-12,Extreme Wind,59.0,57.0,1
8104935,2011-03-07,Extreme Wind,57.0,57.0,1
8104935,2011-03-18,Extreme Wind,72.0,57.0,1
8104935,2011-05-09,Extreme Wind,57.0,57.0,1
8104935,2011-08-28,Extreme Wind,63.0,57.0,1
8104935,2011-12-08,Extreme Wind,59.0,57.0,1
8104935,2011-12-28,Extreme Wind,63.0,57.0,1
8104935,2011-12-29,Extreme Wind,59.0,57.0,1
8104935,2012-03-23,Extreme Wind,63.0,57.0,1
8104935,2012-04-23,Extreme Wind,57.0,57.0,1
8104935,2012-11-25,Extreme Wind,59.0,57.0,1
8104935,2012-12-21,Extreme Wind,57.0,57.0,1
8104935,2013-01-05,Extreme Wind,59.0,57.0,1
8104935,2013-01-20,Extreme Wind,57.0,57.0,1
8104935,2013-01-31,Extreme Wind,76.0,57.0,1
8104935,2013-02-09,Extreme Wind,70.0,57.0,1
8104935,2013-02-17,Extreme Wind,67.0,57.0,1
8104935,2013-03-08,Extreme Wind,57.0,57.0,1
8104935,2013-06-01,Extreme Wind,57.0,57.0,1
8104935,2013-07-20,Extreme Wind,61.0,57.0,1
8104935,2013-11-01,Extreme Wind,63.0,57.0,1
8104935,2013-11-27,Extreme Wind,69.0,57.0,1
8104935,2014-01-07,Extreme Wind,65.0,57.0,1
8104935,2014-03-26,Extreme Wind,70.0,57.0,1
8104935,2014-03-27,Extreme Wind,57.0,57.0,1
8104935,2014-07-05,Extreme Wind,78.0,57.0,1
8104935,2014-11-02,Extreme Wind,59.0,57.0,1
8104935,2014-12-10,Extreme Wind,65.0,57.0,1
8104935,2015-01-05,Extreme Wind,61.0,57.0,1
8104935,2015-01-27,Extreme Wind,74.0,57.0,1
8104935,2015-02-15,Extreme Wind,59.0,57.0,1
8104935,2015-02-16,Extreme Wind,59.0,57.0,1
8104935,2015-03-15,Extreme Wind,59.0,57.0,1
8104935,2015-03-18,Extreme Wind,61.0,57.0,1
8104935,2015-03-22,Extreme Wind,59.0,57.0,1
8104935,2015-04-11,Extreme Wind,63.0,57.0,1
8104935,2015-05-06,Extreme Wind,57.0,57.0,1
8104935,2015-10-29,Extreme Wind,67.0,57.0,1
8104935,2016-01-10,Extreme Wind,65.0,57.0,1
8104935,2016-02-16,Extreme Wind,74.0,57.0,1
8104935,2016-02-25,Extreme Wind,57.0,57.0,1
8104935,2016-03-02,Extreme Wind,61.0,57.0,1
8104935,2016-04-07,Extreme Wind,76.0,57.0,1
8104935,2016-07-03,Extreme Wind,57.0,57.0,1
8104935,2016-12-25,Extreme Wind,61.0,57.0,1
8104935,2016-12-30,Extreme Wind,61.0,57.0,1
8104935,2017-01-11,Extreme Wind,57.0,57.0,1
8104935,2017-01-13,Extreme Wind,59.0,57.0,1
8104935,2017-02-13,Extreme Wind,72.0,57.0,1
8104935,2017-03-14,Extreme Wind,74.0,57.0,1
8104935,2017-03-22,Extreme Wind,70.0,57.0,1
8104935,2017-06-21,Extreme Wind,57.0,57.0,1
8104935,2017-10-30,Extreme Wind,65.0,57.0,1
8104935,2017-12-25,Extreme Wind,65.0,57.0,1
8104935,2017-12-26,Extreme Wind,61.0,57.0,1
8104935,2018-01-04,Extreme Wind,74.0,57.0,1
8104935,2018-01-09,Extreme Wind,61.0,57.0,1
8104935,2018-02-16,Extreme Wind,57.0,57.0,1
8104935,2018-03-02,Extreme Wind,63.0,57.0,1
8104935,2018-03-03,Extreme Wind,59.0,57.0,1
8104935,2018-03-08,Extreme Wind,59.0,57.0,1
8104935,2018-03-13,Extreme Wind,57.0,57.0,1
8104935,2018-04-05,Extreme Wind,57.0,57.0,1
8104935,2018-05-05,Extreme Wind,65.0,57.0,1
8104935,2018-10-15,Extreme Wind,59.0,57.0,1
8104935,2018-10-18,Extreme Wind,60.0,57.0,1
8104935,2018-11-03,Extreme Wind,77.0,57.0,1
8104935,2018-11-11,Extreme Wind,66.0,57.0,1
8104935,2018-11-14,Extreme Wind,60.0,57.0,1
8104935,2019-01-24,Extreme Wind,63.0,57.0,1
8104935,2019-02-08,Extreme Wind,61.0,57.0,1
8104935,2019-02-09,Extreme Wind,60.0,57.0,1
8104935,2019-02-25,Extreme Wind,63.0,57.0,1
8104935,2019-02-26,Extreme Wind,63.0,57.0,1
8104935,2019-04-04,Extreme Wind,70.0,57.0,1
8104935,2019-07-31,Extreme Wind,59.0,57.0,1
8104935,2019-10-17,Extreme Wind,77.0,57.0,1
8104935,2019-11-01,Extreme Wind,75.0,57.0,1
8104935,2019-12-15,Extreme Wind,62.0,57.0,1
8104935,2019-12-16,Extreme Wind,59.0,57.0,1
8104935,2020-09-30,Extreme Wind,64.0,57.0,1
8104935,2020-11-30,Extreme Wind,61.0,57.0,1
8104935,2020-12-01,Extreme Wind,67.0,57.0,1
8104935,2020-12-05,Extreme Wind,68.0,57.0,1
8104935,2020-12-25,Extreme Wind,65.0,57.0,1
8104935,2021-02-02,Extreme Wind,66.0,57.0,1
8104935,2021-03-01,Extreme Wind,64.0,57.0,1
8104935,2021-03-02,Extreme Wind,63.0,57.0,1
8104935,2021-03-13,Extreme Wind,57.0,57.0,1
8104935,2021-03-29,Extreme Wind,61.0,57.0,1
8104935,2021-05-23,Extreme Wind,80.0,57.0,1
8104935,2021-07-16,Extreme Wind,64.0,57.0,1
8104935,2021-10-27,Extreme Wind,57.0,57.0,1
8104935,2021-12-06,Extreme Wind,57.0,57.0,1
8104935,2021-12-12,Extreme Wind,66.0,57.0,1
8104935,2021-12-14,Extreme Wind,57.0,57.0,1
8104935,2022-01-14,Extreme Wind,60.0,57.0,1
8104935,2022-01-15,Extreme Wind,65.0,57.0,1
8104935,2022-01-29,Extreme Wind,75.0,57.0,1
8104935,2022-02-18,Extreme Wind,59.0,57.0,1
8104935,2022-02-23,Extreme Wind,62.0,57.0,1
8104935,2022-03-13,Extreme Wind,60.0,57.0,1
8104935,2022-04-20,Extreme Wind,60.0,57.0,1
8104935,2022-11-26,Extreme Wind,57.0,57.0,1
8104935,2022-11-30,Extreme Wind,64.0,57.0,1
8104935,2022-12-03,Extreme Wind,60.0,57.0,1
8104935,2022-12-23,Extreme Wind,74.0,57.0,1
8104935,2023-02-03,Extreme Wind,65.0,57.0,1
8104935,2023-02-04,Extreme Wind,76.0,57.0,1
8104935,2023-03-14,Extreme Wind,58.0,57.0,1
8104935,2023-05-01,Extreme Wind,64.0,57.0,1
8104935,2023-09-16,Extreme Wind,66.0,57.0,1
8104935,2023-12-18,Extreme Wind,93.0,57.0,1
8104935,2024-01-10,Extreme Wind,68.0,57.0,1
8104935,2024-02-28,Extreme Wind,57.0,57.0,1
8104935,2024-02-29,Extreme Wind,61.0,57.0,1
